,id,pid,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,mo_sold,sale_type,saleprice
890,1753,528250070,bin_03,63.0,7875,Reg,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,7,5,2003,2003,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,Ex,SBrkr,847,1948,0.0,2.0,1.0,4.0,1.0,Gd,8,Typ,1.0,Gd,BuiltIn,2003.0,Fin,434.0,TA,TA,Y,0.0,48.0,0.0,0.0,7,WD ,211000
891,734,903226130,bin_06,50.0,6000,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,4,6,1936,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,672.0,Unf,0.0,0.0,TA,SBrkr,757,1324,0.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Detchd,1936.0,Unf,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,7,WD ,128000
892,1209,534400060,bin_01,100.0,10175,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,5,1964,1964,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490.0,Unf,0.0,935.0,Gd,SBrkr,1425,1425,0.0,2.0,0.0,3.0,1.0,TA,7,Typ,1.0,Gd,Attchd,1964.0,RFn,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,7,WD ,180500
893,1994,902302150,bin_08,85.0,13600,Reg,AllPub,Inside,Gtl,OldTown,2fmCon,2Story,5,5,1900,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,TA,SBrkr,1422,2337,0.0,2.0,0.0,5.0,2.0,TA,10,Min2,0.0,0,Detchd,1945.0,Unf,560.0,TA,TA,Y,0.0,57.0,0.0,0.0,9,WD ,90000
894,1901,534431020,bin_10,85.0,12172,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1.5Unf,5,7,1940,1996,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,130.0,Rec,259.0,433.0,TA,SBrkr,908,908,0.0,1.0,0.0,2.0,1.0,TA,4,Typ,0.0,0,Attchd,1975.0,Unf,512.0,TA,TA,Y,284.0,24.0,0.0,192.0,10,WD ,138500
895,2413,528218080,bin_03,65.0,10237,Reg,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,7,5,2006,2006,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,Ex,SBrkr,738,1492,0.0,2.0,1.0,3.0,1.0,Gd,8,Typ,0.0,0,Attchd,2006.0,Fin,440.0,TA,TA,Y,0.0,32.0,0.0,0.0,9,New,169985
896,2630,535457070,bin_01,70.0,7000,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,4,1961,1961,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,781.0,Unf,0.0,369.0,TA,SBrkr,1150,1150,0.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Attchd,1961.0,RFn,288.0,TA,TA,Y,0.0,0.0,0.0,162.0,7,WD ,146000
897,1428,906420130,bin_03,59.0,11228,IR2,AllPub,CulDSac,Gtl,SawyerW,1Fam,2Story,7,5,1993,1993,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,50.0,GLQ,531.0,499.0,Ex,SBrkr,1080,2097,0.0,2.0,1.0,3.0,1.0,Gd,9,Typ,1.0,TA,Attchd,1993.0,Unf,678.0,TA,TA,Y,196.0,187.0,0.0,0.0,12,WD ,228000
898,1271,535453020,bin_01,80.0,8000,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1959,1959,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,476.0,Rec,488.0,292.0,Gd,FuseA,1256,1256,1.0,1.0,1.0,3.0,1.0,Gd,6,Typ,0.0,0,Attchd,1959.0,RFn,311.0,TA,TA,Y,0.0,240.0,0.0,0.0,5,WD ,159000
899,2464,528480070,bin_03,84.0,10728,Reg,AllPub,Inside,Gtl,Somerst,1Fam,2Story,8,5,2006,2006,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1095.0,Gd,SBrkr,1095,1939,0.0,2.0,1.0,3.0,1.0,Gd,8,Typ,1.0,Gd,Attchd,2006.0,RFn,1053.0,TA,TA,Y,192.0,51.0,0.0,0.0,8,New,266000
900,2653,902204120,bin_06,50.0,6000,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,5,7,1924,1950,BrkFace,145.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,Ex,SBrkr,816,1566,0.0,1.0,1.0,5.0,1.0,Gd,7,Typ,0.0,0,Detchd,1976.0,Unf,450.0,TA,TA,Y,24.0,0.0,296.0,0.0,8,WD ,139000
901,1505,908225170,bin_08,56.0,6931,Reg,AllPub,Inside,Gtl,Edwards,2fmCon,1Story,4,5,1955,1955,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,784.0,Unf,0.0,0.0,TA,FuseP,784,784,1.0,1.0,0.0,2.0,1.0,TA,4,Typ,0.0,0,0,0.0,0,0.0,0,0,Y,112.0,0.0,0.0,0.0,5,WD ,91900
902,2110,906382060,bin_01,73.0,8760,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,8,5,2006,2006,BrkFace,132.0,Gd,TA,PConc,Gd,TA,No,GLQ,36.0,Unf,0.0,1453.0,Ex,SBrkr,1500,1500,0.0,2.0,0.0,3.0,1.0,Gd,7,Typ,1.0,Gd,Attchd,2005.0,RFn,674.0,TA,TA,Y,144.0,38.0,0.0,0.0,6,WD ,212999
903,2386,528116030,bin_01,98.0,16033,IR1,AllPub,FR2,Gtl,NridgHt,1Fam,1Story,9,5,2004,2005,BrkFace,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261.0,Unf,0.0,572.0,Ex,SBrkr,1850,1850,1.0,2.0,0.0,3.0,1.0,Gd,8,Typ,1.0,Gd,Attchd,2004.0,Fin,772.0,TA,TA,Y,519.0,112.0,0.0,0.0,3,WD ,326000
904,1086,528235020,bin_03,80.0,9024,IR1,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2004,2004,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,789.0,Ex,SBrkr,813,1515,0.0,2.0,1.0,3.0,1.0,Gd,8,Typ,1.0,Gd,Attchd,2004.0,Fin,393.0,TA,TA,Y,0.0,75.0,0.0,0.0,7,WD ,179000
905,1574,916380060,bin_01,74.0,11563,IR1,AllPub,Inside,Gtl,Timber,1Fam,1Story,8,5,2006,2007,Stone,258.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1036.0,Unf,0.0,482.0,Ex,SBrkr,1537,1537,1.0,2.0,0.0,3.0,1.0,Gd,8,Typ,0.0,0,Attchd,2007.0,Fin,788.0,TA,TA,Y,0.0,26.0,0.0,0.0,4,WD ,294000
906,406,527451540,bin_09,21.0,1680,Reg,AllPub,Inside,Gtl,BrDale,Twnhs,2Story,6,6,1972,1972,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,Rec,110.0,LwQ,294.0,79.0,TA,SBrkr,483,987,1.0,1.0,1.0,2.0,1.0,TA,5,Typ,0.0,0,Detchd,1972.0,Unf,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,7,WD ,97000
907,2757,906382050,bin_03,73.0,8760,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2006,2006,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,464.0,Unf,0.0,927.0,Ex,SBrkr,1391,1962,0.0,2.0,1.0,3.0,1.0,Gd,7,Typ,0.0,0,Attchd,2006.0,RFn,868.0,TA,TA,Y,0.0,90.0,0.0,0.0,8,New,239799
908,2559,534455080,bin_01,80.0,9600,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1961,1990,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,915.0,Unf,0.0,336.0,TA,SBrkr,1433,1433,1.0,1.0,0.0,3.0,1.0,TA,7,Min1,1.0,Gd,Attchd,1961.0,Unf,441.0,TA,TA,Y,144.0,0.0,205.0,0.0,6,WD ,161000
909,1469,907290150,bin_07,37.0,4435,Reg,AllPub,Inside,Gtl,CollgCr,TwnhsE,1Story,6,5,2003,2003,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,162.0,Ex,SBrkr,848,848,1.0,1.0,0.0,1.0,1.0,Gd,3,Typ,0.0,0,Attchd,2003.0,Fin,420.0,TA,TA,Y,140.0,0.0,0.0,0.0,3,WD ,136500
910,407,527451640,bin_09,21.0,1680,Reg,AllPub,Inside,Gtl,BrDale,Twnhs,2Story,6,8,1972,2007,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,162.0,Unf,0.0,321.0,Gd,SBrkr,483,987,0.0,1.0,1.0,2.0,1.0,Gd,5,Typ,0.0,0,Detchd,1972.0,Unf,264.0,TA,TA,Y,250.0,0.0,0.0,0.0,5,WD ,118000
911,2300,923252080,bin_01,69.0,7599,Reg,AllPub,Corner,Gtl,Mitchel,1Fam,1Story,4,6,1982,2006,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,565.0,Unf,0.0,280.0,TA,SBrkr,845,845,1.0,1.0,0.0,2.0,1.0,TA,4,Typ,0.0,0,Detchd,1987.0,Unf,360.0,TA,TA,Y,0.0,0.0,0.0,0.0,6,WD ,129500
912,731,903201080,bin_06,55.0,7264,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,7,7,1925,2007,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,952.0,Gd,SBrkr,952,1548,0.0,2.0,1.0,3.0,1.0,Ex,5,Typ,0.0,0,Detchd,1978.0,Unf,672.0,TA,TA,Y,74.0,0.0,0.0,144.0,10,WD ,205000
913,2230,909475070,bin_01,0.0,32668,IR1,AllPub,CulDSac,Gtl,Crawfor,1Fam,1Story,6,3,1957,1975,0,0.0,Gd,TA,PConc,TA,TA,No,Rec,1219.0,Unf,0.0,816.0,TA,SBrkr,2515,2515,1.0,3.0,0.0,4.0,2.0,TA,9,Maj1,2.0,TA,Attchd,1975.0,RFn,484.0,TA,TA,Y,0.0,0.0,200.0,0.0,3,WD ,200624
914,1688,528102120,bin_01,91.0,11825,Reg,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,8,5,2006,2007,Stone,302.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1694.0,Ex,SBrkr,1694,1694,0.0,2.0,0.0,3.0,1.0,Gd,7,Typ,1.0,Gd,Attchd,2006.0,RFn,856.0,TA,TA,Y,0.0,112.0,0.0,0.0,6,New,322400
915,880,907410130,bin_01,85.0,10200,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,8,5,2007,2007,BrkFace,180.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1478.0,Unf,0.0,100.0,Ex,SBrkr,1602,1602,1.0,2.0,0.0,3.0,1.0,Gd,7,Typ,1.0,Gd,Attchd,2007.0,RFn,810.0,TA,TA,Y,0.0,48.0,0.0,195.0,1,WD ,293200
916,1074,528186080,bin_07,63.0,8849,IR1,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,9,5,2005,2005,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,0.0,1656.0,Ex,SBrkr,1684,1684,0.0,2.0,0.0,2.0,1.0,Ex,6,Typ,1.0,Ex,Attchd,2005.0,RFn,564.0,TA,TA,Y,495.0,72.0,0.0,0.0,7,WD ,266000
917,771,905103040,bin_03,70.0,11184,Reg,AllPub,Inside,Gtl,Sawyer,1Fam,2Story,6,5,1978,1978,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,226.0,Rec,500.0,192.0,Gd,SBrkr,918,1683,0.0,2.0,1.0,3.0,1.0,TA,7,Typ,1.0,TA,Attchd,1978.0,RFn,440.0,TA,TA,Y,243.0,0.0,0.0,0.0,7,WD ,172500
918,724,902405100,bin_06,98.0,8820,Reg,AllPub,Corner,Gtl,OldTown,1Fam,1.5Fin,5,6,1890,1996,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,1088.0,Unf,0.0,0.0,TA,SBrkr,1188,1869,0.0,1.0,0.0,2.0,1.0,TA,7,Typ,0.0,0,Detchd,1963.0,Unf,456.0,TA,TA,Y,48.0,0.0,244.0,0.0,9,WD ,124900
919,730,903201020,bin_02,0.0,6615,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,6,6,1923,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1022.0,TA,FuseA,1432,1432,0.0,1.0,0.0,3.0,1.0,Gd,6,Typ,1.0,Gd,BuiltIn,1923.0,Unf,216.0,Fa,TA,Y,266.0,61.0,0.0,0.0,9,WD ,149000
920,273,907414030,bin_01,65.0,8773,Reg,AllPub,FR2,Gtl,CollgCr,1Fam,1Story,7,5,2004,2004,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1390.0,Ex,SBrkr,1414,1414,0.0,2.0,0.0,3.0,1.0,Gd,6,Typ,0.0,0,Attchd,2004.0,RFn,494.0,TA,TA,Y,132.0,105.0,0.0,0.0,5,WD ,185500
921,2793,907255010,bin_01,0.0,11088,Reg,AllPub,Corner,Gtl,CollgCr,1Fam,1Story,8,5,2002,2002,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,872.0,Unf,0.0,476.0,Ex,SBrkr,1358,1358,1.0,1.0,1.0,1.0,1.0,Gd,5,Typ,1.0,TA,Attchd,2002.0,Unf,418.0,TA,TA,Y,68.0,166.0,0.0,0.0,6,WD ,220000
922,1789,528439050,bin_01,76.0,9158,Reg,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2007,2007,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1496.0,Ex,SBrkr,1496,1496,0.0,2.0,0.0,3.0,1.0,Gd,7,Typ,0.0,0,Attchd,2007.0,Fin,474.0,TA,TA,Y,168.0,130.0,0.0,0.0,6,New,225000
923,1900,534430090,bin_01,57.0,8280,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,5,1950,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,932.0,Ex,FuseA,932,932,0.0,1.0,0.0,2.0,1.0,Gd,4,Typ,1.0,Gd,Attchd,1950.0,Unf,306.0,TA,TA,Y,0.0,0.0,214.0,0.0,11,WD ,124000
924,677,535450160,bin_06,60.0,8544,Reg,AllPub,Corner,Gtl,NAmes,Duplex,1Story,3,4,1950,1950,None,0.0,TA,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,Fa,FuseA,1040,1040,0.0,2.0,0.0,2.0,2.0,TA,6,Typ,0.0,0,Detchd,1987.0,Unf,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,6,WD ,92900
925,747,903236040,bin_02,50.0,8635,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,5,5,1925,1950,None,0.0,TA,Fa,BrkTil,TA,TA,No,LwQ,134.0,Unf,0.0,938.0,TA,SBrkr,1072,1072,1.0,1.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,Detchd,1982.0,Unf,1184.0,Fa,TA,P,0.0,0.0,105.0,0.0,8,WD ,126500
926,1038,527425035,bin_01,0.0,12735,IR1,AllPub,FR2,Gtl,NAmes,1Fam,1Story,4,5,1972,1972,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,600.0,Unf,0.0,264.0,TA,SBrkr,864,864,0.0,1.0,0.0,3.0,1.0,TA,5,Typ,0.0,0,Detchd,1980.0,Unf,576.0,TA,TA,Y,216.0,0.0,0.0,0.0,4,COD,111250
927,1763,528326060,bin_03,0.0,11000,Reg,AllPub,FR2,Gtl,NoRidge,1Fam,2Story,8,5,2000,2000,BrkFace,72.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,969.0,Ex,SBrkr,997,2285,0.0,2.0,1.0,4.0,1.0,Gd,8,Typ,1.0,TA,BuiltIn,2000.0,Fin,648.0,TA,TA,Y,0.0,56.0,0.0,0.0,6,WD ,248000
928,1283,535477090,bin_01,69.0,7590,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1963,1963,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1117.0,Ex,SBrkr,1117,1117,0.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Attchd,1963.0,Unf,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,5,COD,136870
929,2803,907290160,bin_07,37.0,4435,Reg,AllPub,Inside,Gtl,CollgCr,TwnhsE,1Story,6,5,2003,2003,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,717.0,Unf,0.0,131.0,Ex,SBrkr,848,848,1.0,1.0,0.0,1.0,1.0,Gd,4,Typ,0.0,0,Attchd,2003.0,Fin,420.0,TA,TA,Y,140.0,0.0,0.0,0.0,4,WD ,133000
930,1927,535180030,bin_01,72.0,10152,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1956,1956,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,BLQ,586.0,Unf,0.0,462.0,TA,SBrkr,1048,1048,1.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Attchd,1956.0,Unf,286.0,TA,TA,Y,0.0,20.0,0.0,192.0,6,WD ,135000
931,1036,527402130,bin_01,68.0,10295,Reg,AllPub,FR2,Gtl,NAmes,1Fam,1Story,4,6,1969,1969,BrkFace,72.0,TA,TA,CBlock,Gd,TA,Mn,Rec,252.0,Unf,0.0,684.0,TA,SBrkr,936,936,0.0,1.0,0.0,2.0,1.0,TA,4,Typ,0.0,0,Attchd,1969.0,Unf,288.0,TA,TA,Y,16.0,0.0,0.0,0.0,9,COD,111900
932,1237,535151160,bin_01,70.0,7763,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,7,1962,1980,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504.0,BLQ,108.0,319.0,TA,SBrkr,1283,1283,1.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Detchd,1980.0,Unf,506.0,TA,TA,Y,0.0,0.0,0.0,0.0,10,WD ,140000
933,1375,904101170,bin_06,80.0,17120,Reg,AllPub,Inside,Gtl,ClearCr,1Fam,1.5Fin,4,4,1959,1959,None,0.0,TA,TA,CBlock,0,0,0,0,0.0,0,0.0,0.0,TA,SBrkr,1120,1588,0.0,2.0,0.0,4.0,1.0,TA,7,Min2,1.0,Gd,Detchd,1991.0,Fin,680.0,TA,TA,N,0.0,59.0,0.0,0.0,7,WD ,134432
934,1643,527256040,bin_01,81.0,13870,IR1,AllPub,Inside,Gtl,StoneBr,1Fam,1Story,10,5,2006,2007,BrkFace,250.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1152.0,Unf,0.0,590.0,Ex,SBrkr,2042,2042,1.0,2.0,0.0,3.0,1.0,Ex,8,Typ,1.0,Gd,Attchd,2007.0,Fin,724.0,TA,TA,Y,240.0,52.0,0.0,174.0,10,New,455000
935,2453,528365090,bin_03,92.0,10120,Reg,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1994,1994,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740.0,Unf,0.0,425.0,Ex,SBrkr,1203,2526,1.0,2.0,1.0,4.0,1.0,Gd,8,Typ,1.0,TA,Attchd,1994.0,RFn,844.0,TA,TA,Y,309.0,78.0,0.0,0.0,12,WD ,290000
936,2129,907187040,bin_03,47.0,10820,IR2,AllPub,CulDSac,Gtl,CollgCr,1Fam,2Story,7,5,1999,1999,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,342.0,Unf,0.0,646.0,Ex,SBrkr,988,1873,0.0,2.0,1.0,3.0,1.0,Gd,7,Typ,1.0,TA,Attchd,1999.0,RFn,597.0,TA,TA,Y,202.0,123.0,0.0,0.0,3,WD ,235500
937,2640,902104020,bin_06,60.0,9600,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,6,8,1900,2004,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,381.0,Unf,0.0,399.0,Ex,SBrkr,940,1416,0.0,1.0,0.0,3.0,1.0,Gd,7,Typ,0.0,0,Detchd,1956.0,Unf,400.0,TA,TA,Y,0.0,24.0,0.0,0.0,6,WD ,156500
938,2437,528275060,bin_03,0.0,8121,IR1,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2000,2000,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,953.0,Ex,SBrkr,953,1664,0.0,2.0,1.0,3.0,1.0,TA,7,Typ,1.0,TA,Attchd,2000.0,RFn,460.0,TA,TA,Y,100.0,40.0,0.0,0.0,1,WD ,172400
939,1123,528462040,bin_01,95.0,11639,Reg,AllPub,Corner,Gtl,Somerst,1Fam,1Story,7,5,2007,2008,0,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1428.0,Ex,SBrkr,1428,1428,0.0,2.0,0.0,3.0,1.0,Gd,6,Typ,0.0,0,Attchd,2007.0,Fin,480.0,TA,TA,Y,0.0,120.0,0.0,0.0,12,New,182000
940,2398,528150080,bin_01,121.0,13758,IR1,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,9,5,2005,2006,BrkFace,430.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1232.0,Unf,0.0,560.0,Ex,SBrkr,1792,1792,1.0,2.0,0.0,2.0,1.0,Gd,6,Typ,1.0,Gd,Attchd,2005.0,RFn,925.0,TA,TA,Y,204.0,49.0,0.0,0.0,3,New,372397
941,1420,906204280,bin_03,0.0,9771,IR3,AllPub,Corner,Gtl,SawyerW,1Fam,2Story,6,5,1995,2002,BrkFace,190.0,Gd,TA,PConc,Gd,TA,No,LwQ,779.0,Unf,0.0,298.0,Ex,SBrkr,1093,2814,0.0,2.0,1.0,4.0,1.0,Gd,9,Typ,1.0,TA,BuiltIn,1995.0,Fin,614.0,TA,TA,Y,48.0,32.0,0.0,216.0,6,WD ,260000
942,2693,903454020,bin_02,50.0,9000,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,1Story,5,4,1919,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,610.0,Ex,FuseA,819,819,0.0,1.0,0.0,2.0,1.0,Gd,4,Typ,0.0,0,0,0.0,0,0.0,0,0,N,0.0,0.0,0.0,0.0,9,WD ,72000
943,1370,903481100,bin_08,60.0,10320,Reg,AllPub,Inside,Gtl,IDOTRR,2fmCon,2Story,3,3,1915,1950,None,0.0,Fa,Fa,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,536.0,Ex,FuseF,808,1344,0.0,2.0,0.0,3.0,2.0,TA,8,Typ,0.0,0,0,0.0,0,0.0,0,0,N,42.0,0.0,204.0,0.0,5,WD ,82375
944,392,527378140,bin_05,0.0,10448,IR1,AllPub,Corner,Gtl,NWAmes,1Fam,SLvl,6,6,1972,1972,BrkFace,333.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,689.0,TA,SBrkr,1378,2119,0.0,2.0,1.0,3.0,1.0,TA,7,Typ,1.0,TA,Attchd,1972.0,RFn,583.0,TA,TA,Y,0.0,104.0,0.0,0.0,8,COD,158000
945,1351,903236010,bin_06,50.0,8635,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,5,1948,2001,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,336.0,GLQ,41.0,295.0,TA,SBrkr,1072,1285,1.0,1.0,0.0,2.0,1.0,TA,6,Min1,0.0,0,Detchd,1948.0,Unf,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,1,WD ,127000
946,246,906201120,bin_01,83.0,11980,Reg,AllPub,Inside,Mod,SawyerW,1Fam,1Story,7,5,1987,1987,BrkFace,177.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1433.0,Unf,0.0,0.0,Ex,SBrkr,1433,1433,1.0,1.0,1.0,1.0,1.0,Gd,4,Typ,2.0,TA,Attchd,1987.0,RFn,528.0,Gd,Gd,Y,0.0,278.0,0.0,266.0,6,WD ,270000
947,802,906201130,bin_06,79.0,12327,IR1,AllPub,Inside,Mod,SawyerW,1Fam,1.5Fin,8,8,1983,2009,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1441.0,Unf,0.0,55.0,Ex,SBrkr,1496,2132,1.0,1.0,1.0,1.0,1.0,Gd,5,Min2,1.0,Gd,BuiltIn,1983.0,Fin,612.0,Gd,TA,Y,349.0,40.0,0.0,0.0,9,WD ,316600
948,1404,905402090,bin_05,124.0,11512,IR1,AllPub,Corner,Gtl,Edwards,1Fam,SLvl,6,7,1959,2006,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719.0,Unf,0.0,300.0,Gd,SBrkr,1357,1357,1.0,1.0,0.0,2.0,1.0,Ex,5,Typ,1.0,Gd,Basment,1959.0,RFn,312.0,TA,TA,Y,0.0,0.0,0.0,163.0,5,WD ,177000
949,803,906203120,bin_01,90.0,14684,IR1,AllPub,CulDSac,Gtl,SawyerW,1Fam,1Story,7,7,1990,1991,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485.0,BLQ,177.0,1496.0,Gd,SBrkr,2196,2196,0.0,2.0,0.0,3.0,1.0,Gd,7,Typ,1.0,TA,Attchd,1990.0,RFn,701.0,TA,TA,Y,84.0,70.0,0.0,0.0,6,WD ,271900
950,1595,923225150,bin_09,0.0,2665,Reg,AllPub,Inside,Gtl,MeadowV,TwnhsE,2Story,5,6,1976,1976,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,264.0,TA,SBrkr,616,1304,0.0,1.0,1.0,3.0,1.0,TA,4,Typ,1.0,Gd,BuiltIn,1976.0,Fin,336.0,TA,TA,Y,141.0,24.0,0.0,0.0,6,WD ,115000
951,1319,902330010,bin_04,50.0,5250,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,8,5,1872,1987,None,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259.0,Unf,0.0,425.0,Fa,SBrkr,938,2358,0.0,2.0,0.0,4.0,1.0,TA,8,Typ,0.0,0,0,0.0,0,0.0,0,0,Y,0.0,54.0,20.0,0.0,12,WD ,122000
952,2231,909475230,bin_01,70.0,18044,IR1,AllPub,CulDSac,Gtl,Crawfor,1Fam,1Story,8,5,1986,1986,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,279.0,Gd,SBrkr,2726,2726,0.0,2.0,1.0,2.0,1.0,Gd,6,Typ,1.0,Gd,Attchd,1986.0,Fin,691.0,Gd,Gd,Y,216.0,64.0,169.0,0.0,8,WD ,315000
