Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Heat/Cool,sunset,sunrise,SunHours,isRainy,Humidity
2011-09-05,65,52.5,58.75,-8.0,45,52.0,0521,1821, ,0.0,29.41,30.1,14.2,1,14.8,-6.25,2011-09-05 18:21:00,2011-09-05 05:21:00,780.0,0,60.23
2011-09-06,66,54.0,60.0,-8.0,46,52.0,0522,1819, ,0.0,29.465,30.16,9.5,3,10.1,-5.0,2011-09-06 18:19:00,2011-09-06 05:22:00,777.0,0,59.83
2011-09-07,70,55.0,62.5,-6.0,47,54.0,0523,1817, ,0.0,29.445,30.16,10.2,1,10.8,-2.5,2011-09-07 18:17:00,2011-09-07 05:23:00,774.0,0,56.87
2011-09-08,75,59.5,67.25,0.0,53,59.0,0524,1815,RA,0.0,29.35,,13.0,2,13.4,2.25,2011-09-08 18:15:00,2011-09-08 05:24:00,771.0,1,60.23
2011-09-09,72,62.0,67.0,0.0,60,62.0,0525,1814,RA,0.02,29.255000000000003,29.96,8.2,4,8.3,2.0,2011-09-09 18:14:00,2011-09-09 05:25:00,769.0,1,78.24
2011-09-10,78,57.0,67.5,1.0,59,62.0,0526,1812,BR,0.0,29.314999999999998,30.0,0.9,14,3.1,2.5,2011-09-10 18:12:00,2011-09-10 05:26:00,766.0,0,74.21
2011-09-11,83,58.5,70.75,5.0,59,63.0,0527,1810,BR,0.0,29.299999999999997,29.99,5.1,27,5.5,5.75,2011-09-11 18:10:00,2011-09-11 05:27:00,763.0,0,66.39
2011-09-12,86,64.0,75.0,10.0,59,65.0,0528,1809, ,0.0,29.21,29.91,10.5,23,10.9,10.0,2011-09-12 18:09:00,2011-09-12 05:28:00,761.0,0,57.53
2011-09-13,73,57.0,65.0,0.0,54,59.0,0529,1807,BR HZ FU,0.0,29.23,29.9,4.9,31,8.7,0.0,2011-09-13 18:07:00,2011-09-13 05:29:00,758.0,0,67.55
2011-09-14,58,47.5,52.75,-11.0,43,49.0,0530,1805,RA BR HZ FU,0.08,29.43,30.09,6.3,34,7.3,-12.25,2011-09-14 18:05:00,2011-09-14 05:30:00,755.0,1,69.36
2011-09-15,59,43.0,51.0,-13.0,35,44.0,0531,1803, ,0.0,29.64,30.33,7.4,1,8.5,-14.0,2011-09-15 18:03:00,2011-09-15 05:31:00,752.0,0,54.14
2011-09-16,58,47.0,52.5,-12.0,40,47.0,0532,1800, ,0.0,29.619999999999997,30.33,1.4,8,3.3,-12.5,2011-09-16 18:00:00,2011-09-16 05:32:00,748.0,0,62.35
2011-09-17,68,51.0,59.5,-5.0,45,52.0,0533,1758, ,0.0,29.560000000000002,30.27,7.7,11,8.9,-5.5,2011-09-17 17:58:00,2011-09-17 05:33:00,745.0,0,58.64
2011-09-18,65,55.5,60.25,-4.0,55,57.0,0535,1756,RA DZ BR,0.43,29.375,30.11,8.9,15,9.5,-4.75,2011-09-18 17:56:00,2011-09-18 05:35:00,741.0,1,82.8
2011-09-19,69,55.0,62.0,-1.0,58,60.0,0536,1755,RA BR,0.24,29.27,29.96,4.1,29,5.8,-3.0,2011-09-19 17:55:00,2011-09-19 05:36:00,739.0,1,86.73
2011-09-20,74,51.0,62.5,0.0,54,58.0,0537,1753,MIFG BCFG BR,0.0,29.295,,7.3,18,7.3,-2.5,2011-09-20 17:53:00,2011-09-20 05:37:00,736.0,0,73.73
2011-09-21,71,56.5,63.75,2.0,49,56.0,0538,1751,RA,0.0,29.259999999999998,29.95,10.2,25,11.0,-1.25,2011-09-21 17:51:00,2011-09-21 05:38:00,733.0,1,58.66
2011-09-22,64,52.0,58.0,-4.0,47,52.0,0539,1749, ,0.0,29.39,30.08,4.6,27,6.9,-7.0,2011-09-22 17:49:00,2011-09-22 05:39:00,730.0,0,66.74
2011-09-23,62,48.0,55.0,-6.0,44,49.0,0540,1748, ,0.0,29.354999999999997,30.06,5.9,36,7.0,-10.0,2011-09-23 17:48:00,2011-09-23 05:40:00,728.0,0,66.38
2011-09-24,62,51.0,56.5,-4.0,49,51.0,0541,1746,RA BR,0.14,29.285,29.99,3.6,3,4.6,-8.5,2011-09-24 17:46:00,2011-09-24 05:41:00,725.0,1,75.92
2011-09-25,64,52.0,58.0,-3.0,53,55.0,0542,1744,RA,0.08,29.155,29.87,4.1,14,5.5,-7.0,2011-09-25 17:44:00,2011-09-25 05:42:00,722.0,1,83.41
2011-09-26,60,53.0,56.5,-3.0,51,53.0,0543,1742,RA BR,1.21,28.950000000000003,29.65,8.8,18,15.4,-8.5,2011-09-26 17:42:00,2011-09-26 05:43:00,719.0,1,81.79
2011-09-27,63,54.0,58.5,-1.0,53,55.0,0544,1741,RA BR,0.31,29.025,29.71,4.3,6,8.3,-6.5,2011-09-27 17:41:00,2011-09-27 05:44:00,717.0,1,81.93
2011-09-28,63,53.0,58.0,-1.0,54,55.0,0545,1739,RA BR,0.77,29.095,29.78,6.5,32,7.0,-7.0,2011-09-28 17:39:00,2011-09-28 05:45:00,714.0,1,86.52
2011-09-29,66,50.0,58.0,-1.0,51,53.0,0546,1737,RA BR,0.06,29.005000000000003,29.7,11.7,28,13.5,-7.0,2011-09-29 17:37:00,2011-09-29 05:46:00,711.0,1,77.49
2011-09-30,57,46.0,51.5,-8.0,41,47.0,0547,1735,RA,0.09,29.345,30.01,14.6,34,15.0,-13.5,2011-09-30 17:35:00,2011-09-30 05:47:00,708.0,1,67.25
2011-10-01,56,43.0,49.5,-9.0,40,45.0,0548,1734, ,0.0,29.560000000000002,30.26,9.6,36,10.3,-15.5,2011-10-01 17:34:00,2011-10-01 05:48:00,706.0,0,69.67
2011-10-02,66,41.0,53.5,-4.0,38,46.0,0549,1732, ,0.0,29.505,30.22,4.7,32,5.4,-11.5,2011-10-02 17:32:00,2011-10-02 05:49:00,703.0,0,55.59
2011-10-03,69,44.5,56.75,0.0,45,50.0,0550,1730, ,0.0,29.509999999999998,30.21,3.4,3,5.0,-8.25,2011-10-03 17:30:00,2011-10-03 05:50:00,700.0,0,64.72
2011-10-04,76,44.5,60.25,3.0,47,52.0,0552,1729, ,0.0,29.549999999999997,30.25,1.1,16,2.3,-4.75,2011-10-04 17:29:00,2011-10-04 05:52:00,697.0,0,61.58
2011-10-05,80,50.5,65.25,8.0,48,55.0,0553,1727, ,0.0,29.52,30.22,1.9,18,3.2,0.25,2011-10-05 17:27:00,2011-10-05 05:53:00,694.0,0,53.63
2011-10-06,81,53.0,67.0,10.0,51,58.0,0554,1725, ,0.0,29.535,30.23,3.8,15,4.6,2.0,2011-10-06 17:25:00,2011-10-06 05:54:00,691.0,0,56.44
2011-10-07,84,56.5,70.25,13.0,53,59.0,0555,1724, ,0.0,29.555,30.25,7.5,18,7.7,5.25,2011-10-07 17:24:00,2011-10-07 05:55:00,689.0,0,54.35
2011-10-08,82,57.5,69.75,12.0,54,60.0,0556,1722, ,0.0,29.59,30.27,7.2,19,7.6,4.75,2011-10-08 17:22:00,2011-10-08 05:56:00,686.0,0,57.34
2011-10-09,80,54.0,67.0,11.0,51,58.0,0557,1720, ,0.0,29.585,30.29,2.8,9,3.8,2.0,2011-10-09 17:20:00,2011-10-09 05:57:00,683.0,0,56.44
2011-10-10,76,56.0,66.0,10.0,51,57.0,0558,1719, ,0.0,29.42,30.13,5.2,16,6.0,1.0,2011-10-10 17:19:00,2011-10-10 05:58:00,681.0,0,58.43
2011-10-11,79,57.5,68.25,14.0,54,60.0,0559,1717, ,0.0,29.259999999999998,29.97,4.1,15,4.9,3.25,2011-10-11 17:17:00,2011-10-11 05:59:00,678.0,0,60.36
2011-10-12,78,56.0,67.0,13.0,52,58.0,0600,1715, ,0.0,29.055,29.77,7.0,14,8.1,2.0,2011-10-12 17:15:00,2011-10-12 06:00:00,675.0,0,58.56
2011-10-13,66,52.0,59.0,6.0,55,58.0,0602,1714,RA BR,0.28,28.84,29.54,4.3,26,7.0,-6.0,2011-10-13 17:14:00,2011-10-13 06:02:00,672.0,1,86.57
2011-10-14,62,48.5,55.25,2.0,41,48.0,0603,1712, ,0.0,28.935,29.6,15.4,28,15.6,-9.75,2011-10-14 17:12:00,2011-10-14 06:03:00,669.0,0,58.62
2011-10-15,62,47.0,54.5,2.0,36,46.0,0604,1711, ,0.0,29.14,29.8,14.8,27,15.3,-10.5,2011-10-15 17:11:00,2011-10-15 06:04:00,667.0,0,49.54
2011-10-16,62,47.0,54.5,3.0,39,46.0,0605,1709,RA,0.17,29.115,29.81,7.4,28,8.5,-10.5,2011-10-16 17:09:00,2011-10-16 06:05:00,664.0,1,55.74
2011-10-17,59,40.5,49.75,-2.0,33,42.0,0606,1707, ,0.0,29.145,29.85,10.2,26,10.4,-15.25,2011-10-17 17:07:00,2011-10-17 06:06:00,661.0,0,52.36
2011-10-18,54,40.5,47.25,-3.0,37,43.0,0607,1706,RA,0.06,29.119999999999997,29.83,6.4,1,8.5,-17.75,2011-10-18 17:06:00,2011-10-18 06:07:00,659.0,1,67.4
2011-10-19,49,44.0,46.5,-4.0,40,44.0,0608,1704,RA BR,0.85,28.95,29.69,17.1,36,18.0,-18.5,2011-10-19 17:04:00,2011-10-19 06:08:00,656.0,1,77.96
2011-10-20,47,42.5,44.75,-5.0,37,42.0,0610,1703,RA,0.08,29.025,29.69,15.8,32,16.1,-20.25,2011-10-20 17:03:00,2011-10-20 06:10:00,653.0,1,74.09
2011-10-21,55,37.5,46.25,-3.0,34,41.0,0611,1701, ,0.0,29.355,30.03,4.6,29,5.4,-18.75,2011-10-21 17:01:00,2011-10-21 06:11:00,650.0,0,62.14
2011-10-22,66,36.0,51.0,0.0,37,44.0,0612,1700, ,0.0,29.315,30.02,3.2,23,3.7,-14.0,2011-10-22 17:00:00,2011-10-22 06:12:00,648.0,0,58.6
2011-10-23,68,39.5,53.75,4.0,41,48.0,0613,1658,TSRA RA BR,0.2,29.22,29.93,6.1,22,6.9,-11.25,2011-10-23 16:58:00,2011-10-23 06:13:00,645.0,1,61.91
2011-10-24,63,45.0,54.0,5.0,39,46.0,0614,1657, ,0.0,29.375,30.05,5.7,28,7.3,-11.0,2011-10-24 16:57:00,2011-10-24 06:14:00,643.0,0,56.76
2011-10-25,74,47.0,60.5,12.0,46,53.0,0616,1656,RA,0.02,29.15,29.86,7.6,19,11.9,-4.5,2011-10-25 16:56:00,2011-10-25 06:16:00,640.0,1,58.78
2011-10-26,53,47.0,50.0,2.0,42,46.0,0617,1654, ,0.0,29.215,29.91,12.4,36,12.6,-15.0,2011-10-26 16:54:00,2011-10-26 06:17:00,637.0,0,73.89
2011-10-27,53,38.5,45.75,-2.0,37,42.0,0618,1653,RA,0.12,29.369999999999997,30.04,3.6,35,5.8,-19.25,2011-10-27 16:53:00,2011-10-27 06:18:00,635.0,1,71.33
2011-10-28,55,35.5,45.25,-2.0,33,40.0,0619,1651, ,0.03,29.395,30.1,4.9,22,5.6,-19.75,2011-10-28 16:51:00,2011-10-28 06:19:00,632.0,0,62.01
2011-10-29,55,35.0,45.0,-2.0,30,38.0,0620,1650, ,0.0,29.369999999999997,30.07,4.6,28,5.2,-20.0,2011-10-29 16:50:00,2011-10-29 06:20:00,630.0,0,55.46
2011-10-30,57,35.0,46.0,-1.0,36,41.0,0622,1649,RA BR,0.17,29.305,30.02,10.6,19,11.1,-19.0,2011-10-30 16:49:00,2011-10-30 06:22:00,627.0,1,67.92
2011-10-31,53,37.5,45.25,-1.0,36,40.0,0623,1647,BR,0.0,29.375,30.06,3.9,25,4.8,-19.75,2011-10-31 16:47:00,2011-10-31 06:23:00,624.0,0,69.88
2012-05-01,65,50.5,57.75,4.0,52,55.0,0448,1849,RA BR HZ,0.09,29.21,29.92,6.2,12,7.7,-7.25,2012-05-01 18:49:00,2012-05-01 04:48:00,841.0,1,81.12
2012-05-02,80,59.0,69.5,15.0,60,64.0,0447,1850,FG+ BR,0.0,29.155,29.84,8.1,21,10.1,4.5,2012-05-02 18:50:00,2012-05-02 04:47:00,843.0,0,71.8
2012-05-03,86,67.5,76.75,22.0,65,69.0,0446,1851,TS TSRA,1.34,29.195,29.86,10.8,21,12.0,11.75,2012-05-03 18:51:00,2012-05-03 04:46:00,845.0,1,67.08
2012-05-04,73,53.0,63.0,10.0,55,58.0,0444,1852,TSRA BR HZ,0.28,29.255000000000003,29.94,5.2,5,9.2,-2.0,2012-05-04 18:52:00,2012-05-04 04:44:00,848.0,1,75.13
2012-05-05,60,52.5,56.25,1.0,52,54.0,0443,1853,RA BR HZ,0.0,29.314999999999998,30.01,8.0,4,8.3,-8.75,2012-05-05 18:53:00,2012-05-05 04:43:00,850.0,1,85.63
2012-05-06,70,52.5,61.25,6.0,53,56.0,0442,1855,TS TSRA RA BR,0.8,29.244999999999997,29.94,5.0,6,8.5,-3.75,2012-05-06 18:55:00,2012-05-06 04:42:00,853.0,1,74.29
2012-05-07,64,53.0,58.5,3.0,55,57.0,0441,1856,TSRA RA FG+ FG BR HZ,0.47,29.174999999999997,29.87,2.3,34,5.4,-6.5,2012-05-07 18:56:00,2012-05-07 04:41:00,855.0,1,88.14
2012-05-08,70,51.5,60.75,5.0,45,53.0,0439,1857,BR,0.0,29.165,29.86,8.3,28,8.9,-4.25,2012-05-08 18:57:00,2012-05-08 04:39:00,858.0,0,56.09
2012-05-09,60,46.5,53.25,-2.0,43,49.0,0438,1858,RA,0.06,29.23,29.92,4.2,1,7.6,-11.75,2012-05-09 18:58:00,2012-05-09 04:38:00,860.0,1,68.1
2012-05-10,67,45.5,56.25,1.0,34,46.0,0437,1859, ,0.0,29.32,30.0,3.2,5,7.5,-8.75,2012-05-10 18:59:00,2012-05-10 04:37:00,862.0,0,42.94
2012-05-11,78,45.5,61.75,4.0,40,52.0,0436,1900, ,0.0,29.4,30.08,9.3,20,9.5,-3.25,2012-05-11 19:00:00,2012-05-11 04:36:00,864.0,0,44.67
2012-05-12,69,52.0,60.5,4.0,42,51.0,0435,1901,RA,0.03,29.54,30.22,5.7,3,9.3,-4.5,2012-05-12 19:01:00,2012-05-12 04:35:00,866.0,1,50.46
2012-05-13,72,51.5,61.75,3.0,31,48.0,0434,1902, ,0.0,29.48,30.18,7.4,4,7.8,-3.25,2012-05-13 19:02:00,2012-05-13 04:34:00,868.0,0,31.26
2012-05-14,82,44.5,63.25,5.0,36,51.0,0433,1903, ,0.0,29.345,30.05,2.5,19,5.2,-1.75,2012-05-14 19:03:00,2012-05-14 04:33:00,870.0,0,36.23
2012-05-15,86,56.5,71.25,14.0,45,57.0,0432,1904,TS RA,0.05,29.21,29.9,6.9,25,12.6,6.25,2012-05-15 19:04:00,2012-05-15 04:32:00,872.0,1,38.96
2012-05-16,65,51.0,58.0,-1.0,33,46.0,0431,1905, ,0.0,29.41,30.09,9.6,5,10.5,-7.0,2012-05-16 19:05:00,2012-05-16 04:31:00,874.0,0,38.73
2012-05-17,74,47.0,60.5,1.0,39,50.0,0430,1906, ,0.0,29.41,30.1,5.3,11,5.8,-4.5,2012-05-17 19:06:00,2012-05-17 04:30:00,876.0,0,44.92
2012-05-18,85,55.0,70.0,9.0,41,54.0,0429,1907, ,0.0,29.325,30.02,8.7,16,9.2,5.0,2012-05-18 19:07:00,2012-05-18 04:29:00,878.0,0,34.88
2012-05-19,92,61.5,76.75,16.0,53,62.0,0428,1908, ,0.0,29.32,30.0,8.2,17,9.1,11.75,2012-05-19 19:08:00,2012-05-19 04:28:00,880.0,0,43.68
2012-05-20,93,65.0,79.0,18.0,57,65.0,0427,1909,TSRA RA,0.14,29.310000000000002,29.98,8.2,22,11.6,14.0,2012-05-20 19:09:00,2012-05-20 04:27:00,882.0,1,46.9
2012-05-21,67,54.0,60.5,0.0,44,52.0,0426,1910, ,0.0,29.415,30.11,11.6,1,12.6,-4.5,2012-05-21 19:10:00,2012-05-21 04:26:00,884.0,0,54.48
2012-05-22,71,49.5,60.25,0.0,41,51.0,0425,1911, ,0.0,29.310000000000002,30.02,6.1,5,7.2,-4.75,2012-05-22 19:11:00,2012-05-22 04:25:00,886.0,0,48.98
2012-05-23,82,48.0,65.0,4.0,42,54.0,0425,1912, ,0.0,29.130000000000003,29.84,6.6,16,6.9,0.0,2012-05-23 19:12:00,2012-05-23 04:25:00,887.0,0,43.07
2012-05-24,90,65.5,77.75,15.0,53,63.0,0424,1913, ,0.0,29.005,29.69,17.5,18,17.7,12.75,2012-05-24 19:13:00,2012-05-24 04:24:00,889.0,0,42.26
2012-05-25,83,66.0,74.5,12.0,49,59.0,0423,1914, ,0.0,29.335,29.98,3.4,3,10.0,9.5,2012-05-25 19:14:00,2012-05-25 04:23:00,891.0,0,40.6
2012-05-26,86,61.5,73.75,11.0,54,61.0,0422,1915,RA,0.0,29.39,30.07,9.6,7,11.2,8.75,2012-05-26 19:15:00,2012-05-26 04:22:00,893.0,1,50.08
2012-05-27,97,71.5,84.25,22.0,59,68.0,0422,1916, ,0.0,29.195,29.9,8.7,18,10.1,19.25,2012-05-27 19:16:00,2012-05-27 04:22:00,894.0,0,42.49
2012-05-28,95,75.5,85.25,23.0,60,69.0,0421,1916, ,0.0,29.065,29.75,13.4,22,14.0,20.25,2012-05-28 19:16:00,2012-05-28 04:21:00,895.0,0,42.64
2012-05-29,85,62.5,73.75,9.0,46,59.0,0421,1917, ,0.0,29.130000000000003,29.81,11.1,28,12.2,8.75,2012-05-29 19:17:00,2012-05-29 04:21:00,896.0,0,37.2
2012-05-30,70,53.0,61.5,-2.0,46,53.0,0420,1918, ,0.0,29.25,29.91,5.4,36,9.6,-3.5,2012-05-30 19:18:00,2012-05-30 04:20:00,898.0,0,56.73
2012-05-31,54,48.0,51.0,-13.0,45,48.0,0420,1919,RA BR,1.12,29.225,29.95,10.3,4,11.0,-14.0,2012-05-31 19:19:00,2012-05-31 04:20:00,899.0,1,79.85
2012-06-01,65,49.0,57.0,-7.0,43,49.0,0419,1920,RA,0.01,29.095,29.8,7.3,36,9.9,-8.0,2012-06-01 19:20:00,2012-06-01 04:19:00,901.0,1,59.42
2012-06-02,76,49.0,62.5,-1.0,46,55.0,0419,1920, ,0.0,29.065,29.75,10.6,26,10.8,-2.5,2012-06-02 19:20:00,2012-06-02 04:19:00,901.0,0,54.77
2012-06-03,81,56.5,68.75,5.0,48,58.0,0418,1921, ,0.0,29.130000000000003,29.81,9.5,28,9.7,3.75,2012-06-03 19:21:00,2012-06-03 04:18:00,903.0,0,47.52
2012-06-04,75,59.0,67.0,3.0,47,56.0,0418,1922, ,0.0,29.21,29.89,7.5,4,8.2,2.0,2012-06-04 19:22:00,2012-06-04 04:18:00,904.0,0,48.61
2012-06-05,70,57.0,63.5,-1.0,49,56.0,0417,1923, ,0.0,29.32,30.0,8.9,4,9.2,-1.5,2012-06-05 19:23:00,2012-06-05 04:17:00,906.0,0,59.18
2012-06-06,76,54.0,65.0,-2.0,46,55.0,0417,1923, ,0.0,29.384999999999998,30.07,6.2,4,6.5,0.0,2012-06-06 19:23:00,2012-06-06 04:17:00,906.0,0,50.17
2012-06-07,82,54.0,68.0,2.0,44,56.0,0417,1924, ,0.0,29.405,30.09,2.2,10,4.5,3.0,2012-06-07 19:24:00,2012-06-07 04:17:00,907.0,0,41.92
2012-06-08,88,56.5,72.25,5.0,49,60.0,0417,1925, ,0.0,29.295,29.99,7.2,25,7.7,7.25,2012-06-08 19:25:00,2012-06-08 04:17:00,908.0,0,43.79
2012-06-09,90,65.5,77.75,12.0,50,62.0,0416,1925, ,0.0,29.21,29.9,9.3,22,10.1,12.75,2012-06-09 19:25:00,2012-06-09 04:16:00,909.0,0,37.83
2012-06-10,93,69.0,81.0,13.0,56,66.0,0416,1926, ,0.0,29.23,29.9,11.9,19,12.3,16.0,2012-06-10 19:26:00,2012-06-10 04:16:00,910.0,0,42.37
2012-06-11,90,71.0,80.5,13.0,62,68.0,0416,1926,RA,0.0,29.15,29.82,8.9,23,11.1,15.5,2012-06-11 19:26:00,2012-06-11 04:16:00,910.0,1,53.37
2012-06-12,78,60.5,69.25,1.0,46,57.0,0416,1927, ,0.0,29.365000000000002,30.03,7.0,33,10.5,4.25,2012-06-12 19:27:00,2012-06-12 04:16:00,911.0,0,43.33
2012-06-13,72,55.5,63.75,-5.0,45,55.0,0416,1927, ,0.0,29.46,30.15,7.2,8,7.5,-1.25,2012-06-13 19:27:00,2012-06-13 04:16:00,911.0,0,50.46
2012-06-14,87,58.0,72.5,4.0,48,59.0,0416,1928, ,0.0,29.375,30.08,7.9,13,9.0,7.5,2012-06-14 19:28:00,2012-06-14 04:16:00,912.0,0,41.83
2012-06-15,94,63.0,78.5,9.0,49,62.0,0416,1928, ,0.0,29.36,30.04,8.2,16,9.7,13.5,2012-06-15 19:28:00,2012-06-15 04:16:00,912.0,0,35.55
2012-06-16,94,69.0,81.5,13.0,60,68.0,0416,1929,RA BR,0.31,29.259999999999998,29.95,10.0,20,11.3,16.5,2012-06-16 19:29:00,2012-06-16 04:16:00,913.0,1,48.13
2012-06-17,87,68.5,77.75,9.0,59,66.0,0416,1929,RA BR,0.11,29.16,29.85,5.7,23,7.1,12.75,2012-06-17 19:29:00,2012-06-17 04:16:00,913.0,1,52.51
2012-06-18,94,70.5,82.25,12.0,65,71.0,0416,1929, ,0.0,29.065,29.73,16.8,21,17.2,17.25,2012-06-18 19:29:00,2012-06-18 04:16:00,913.0,0,56.01
2012-06-19,95,76.5,85.75,17.0,65,72.0,0416,1930, ,0.0,29.245,29.89,14.9,21,15.5,20.75,2012-06-19 19:30:00,2012-06-19 04:16:00,914.0,0,50.04
2012-06-20,95,76.5,85.75,16.0,62,71.0,0416,1930, ,0.0,29.255,29.93,15.2,21,15.4,20.75,2012-06-20 19:30:00,2012-06-20 04:16:00,914.0,0,45.05
2012-06-21,85,70.0,77.5,8.0,59,66.0,0416,1930,RA,0.01,29.235,29.91,7.5,27,9.8,12.5,2012-06-21 19:30:00,2012-06-21 04:16:00,914.0,1,52.95
2012-06-22,87,63.5,75.25,6.0,52,62.0,0417,1931, ,0.0,29.29,29.97,2.6,34,6.6,10.25,2012-06-22 19:31:00,2012-06-22 04:17:00,914.0,0,44.26
2012-06-23,87,62.5,74.75,5.0,55,64.0,0417,1931, ,0.0,29.310000000000002,30.0,3.2,8,5.7,9.75,2012-06-23 19:31:00,2012-06-23 04:17:00,914.0,0,50.23
2012-06-24,94,67.5,80.75,9.0,57,65.0,0417,1931, ,0.0,29.27,29.96,3.1,4,7.0,15.75,2012-06-24 19:31:00,2012-06-24 04:17:00,914.0,0,44.29
2012-06-25,76,61.5,68.75,-3.0,49,58.0,0417,1931, ,0.0,29.375,30.06,13.6,4,14.0,3.75,2012-06-25 19:31:00,2012-06-25 04:17:00,914.0,0,49.33
2012-06-26,83,59.5,71.25,-1.0,50,59.0,0418,1931, ,0.0,29.299999999999997,30.0,3.5,9,4.9,6.25,2012-06-26 19:31:00,2012-06-26 04:18:00,913.0,0,47.02
2012-06-27,92,60.5,76.25,4.0,51,63.0,0418,1931, ,0.0,29.17,29.87,12.1,20,12.4,11.25,2012-06-27 19:31:00,2012-06-27 04:18:00,913.0,0,41.26
2012-06-28,100,76.5,88.25,17.0,69,74.0,0419,1931,TSRA HZ,0.04,29.11,29.78,6.4,26,8.4,23.25,2012-06-28 19:31:00,2012-06-28 04:19:00,912.0,1,53.07
2012-06-29,88,69.5,78.75,8.0,61,67.0,0419,1931,TS TSRA RA,0.42,29.185000000000002,29.84,2.4,4,6.9,13.75,2012-06-29 19:31:00,2012-06-29 04:19:00,912.0,1,54.56
2012-06-30,92,69.5,80.75,9.0,67,72.0,0419,1931, ,0.0,29.14,29.82,6.0,24,6.6,15.75,2012-06-30 19:31:00,2012-06-30 04:19:00,912.0,0,63.03
2012-07-01,91,67.0,79.0,8.0,67,71.0,0420,1931, ,0.0,29.259999999999998,29.92,3.1,23,5.4,14.0,2012-07-01 19:31:00,2012-07-01 04:20:00,911.0,0,66.75
2012-07-02,98,72.5,85.25,13.0,69,74.0,0420,1931,BR HZ,0.0,29.245,29.93,4.4,23,5.2,20.25,2012-07-02 19:31:00,2012-07-02 04:20:00,911.0,0,58.39
2012-07-03,96,77.0,86.5,15.0,67,74.0,0421,1931, ,0.0,29.165,29.85,9.4,25,9.9,21.5,2012-07-03 19:31:00,2012-07-03 04:21:00,910.0,0,52.37
2012-07-04,102,79.5,90.75,19.0,68,75.0,0422,1930, ,0.0,29.18,29.85,9.4,25,9.6,25.75,2012-07-04 19:30:00,2012-07-04 04:22:00,908.0,0,47.4
2012-07-05,103,79.0,91.0,19.0,69,75.0,0422,1930,TSRA,0.28,29.225,29.89,5.5,24,7.5,26.0,2012-07-05 19:30:00,2012-07-05 04:22:00,908.0,1,48.67
2012-07-06,103,82.5,92.75,21.0,71,77.0,0423,1930, ,0.0,29.240000000000002,29.92,6.5,27,7.3,27.75,2012-07-06 19:30:00,2012-07-06 04:23:00,907.0,0,49.34
2012-07-07,98,73.5,85.75,14.0,67,72.0,0423,1930, ,0.0,29.29,29.96,7.9,2,11.9,20.75,2012-07-07 19:30:00,2012-07-07 04:23:00,907.0,0,53.64
2012-07-08,85,71.0,78.0,4.0,56,65.0,0424,1929, ,0.0,29.365000000000002,30.04,11.3,3,11.5,13.0,2012-07-08 19:29:00,2012-07-08 04:24:00,905.0,0,46.75
2012-07-09,91,67.0,79.0,6.0,57,65.0,0425,1929, ,0.0,29.354999999999997,30.03,4.7,5,6.8,14.0,2012-07-09 19:29:00,2012-07-09 04:25:00,904.0,0,46.9
2012-07-10,83,69.0,76.0,2.0,55,64.0,0425,1929, ,0.0,29.415,30.1,9.9,4,10.1,11.0,2012-07-10 19:29:00,2012-07-10 04:25:00,904.0,0,48.18
2012-07-11,87,66.5,76.75,3.0,57,65.0,0426,1928, ,0.0,29.415,30.1,5.8,9,8.1,11.75,2012-07-11 19:28:00,2012-07-11 04:26:00,902.0,0,50.52
2012-07-12,91,68.5,79.75,6.0,54,65.0,0427,1928, ,0.0,29.380000000000003,30.06,6.4,11,8.0,14.75,2012-07-12 19:28:00,2012-07-12 04:27:00,901.0,0,41.04
2012-07-13,93,71.5,82.25,9.0,63,69.0,0428,1927,TS TSRA RA BR,0.28,29.34,30.03,3.4,15,6.2,17.25,2012-07-13 19:27:00,2012-07-13 04:28:00,899.0,1,52.22
2012-07-14,90,70.5,80.25,7.0,65,70.0,0428,1927, ,0.0,29.33,30.02,2.0,25,6.4,15.25,2012-07-14 19:27:00,2012-07-14 04:28:00,899.0,0,59.77
2012-07-15,95,70.5,82.75,9.0,66,71.0,0429,1926, ,0.0,29.32,30.01,2.2,27,7.4,17.75,2012-07-15 19:26:00,2012-07-15 04:29:00,897.0,0,57.06
2012-07-16,97,74.5,85.75,11.0,66,72.0,0430,1925, ,0.0,29.22,29.91,7.1,24,7.6,20.75,2012-07-16 19:25:00,2012-07-16 04:30:00,895.0,0,51.81
2012-07-17,99,79.5,89.25,15.0,67,74.0,0431,1925, ,0.0,29.155,29.83,8.6,26,9.8,24.25,2012-07-17 19:25:00,2012-07-17 04:31:00,894.0,0,48.0
2012-07-18,94,71.5,82.75,9.0,71,74.0,0432,1924,TS TSRA RA BR,0.85,29.21,29.89,6.0,6,8.3,17.75,2012-07-18 19:24:00,2012-07-18 04:32:00,892.0,1,67.75
2012-07-19,83,70.5,76.75,3.0,70,72.0,0433,1923,TSRA RA BR,0.8,29.22,29.9,5.2,4,10.9,11.75,2012-07-19 19:23:00,2012-07-19 04:33:00,890.0,1,79.69
2012-07-20,81,68.5,74.75,1.0,59,65.0,0433,1923, ,0.0,29.365000000000002,30.04,9.5,4,10.1,9.75,2012-07-20 19:23:00,2012-07-20 04:33:00,890.0,0,58.02
