,id,pid,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,mo_sold,sale_type,saleprice
983,1738,528222050,bin_03,73.0,8499,3,4,Inside,3,Gilbert,2Story,6,5,2006,2007,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,616.0,5,5,616,1412,0.0,2.0,1.0,3.0,1.0,4,6,8,1.0,4.0,BuiltIn,2007.0,3.0,432.0,3.0,3.0,2,0.0,36.0,0.0,0.0,3,New,156932
984,1196,534225110,bin_06,72.0,11072,3,4,Inside,3,NAmes,1Story,5,5,1965,1965,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1728.0,3,5,1728,1728,0.0,2.0,0.0,6.0,2.0,3,10,8,0.0,0.0,Detchd,1987.0,1.0,576.0,3.0,3.0,2,0.0,0.0,0.0,0.0,11,WD ,145000
985,828,906380210,bin_01,64.0,6762,4,4,Inside,3,CollgCr,1Story,7,5,2007,2007,None,0.0,4,3,PConc,4.0,3.0,3.0,6.0,902.0,1.0,0.0,380.0,5,5,1290,1290,1.0,2.0,0.0,2.0,1.0,4,6,8,1.0,4.0,Attchd,2007.0,2.0,662.0,3.0,3.0,2,168.0,0.0,0.0,0.0,5,WD ,200000
986,1694,528106110,bin_01,105.0,15431,4,4,Inside,3,NridgHt,1Story,10,5,2005,2006,BrkFace,400.0,5,3,PConc,5.0,3.0,4.0,6.0,1430.0,1.0,0.0,564.0,5,5,2046,2046,1.0,2.0,1.0,2.0,1.0,5,7,8,2.0,4.0,Attchd,2005.0,3.0,878.0,3.0,3.0,2,188.0,65.0,0.0,175.0,8,WD ,450000
987,571,533213040,bin_09,34.0,3230,4,4,Inside,3,Somerst,2Story,6,5,1999,1999,BrkFace,894.0,3,3,PConc,4.0,3.0,1.0,6.0,381.0,1.0,0.0,348.0,4,5,742,1471,0.0,2.0,1.0,3.0,1.0,3,6,8,0.0,0.0,Detchd,1999.0,1.0,440.0,3.0,3.0,2,0.0,24.0,0.0,0.0,3,WD ,172500
988,1192,534177180,bin_03,90.0,10800,4,4,Inside,3,NWAmes,2Story,6,7,1974,1997,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,956.0,3.0,182.0,384.0,3,5,1548,2614,0.0,2.0,1.0,4.0,1.0,3,9,8,1.0,3.0,Attchd,1974.0,2.0,624.0,3.0,3.0,2,38.0,243.0,0.0,0.0,6,WD ,240000
989,1806,528482090,bin_03,102.0,11143,3,4,Corner,3,Somerst,2Story,8,5,2004,2005,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1580.0,5,5,1580,2466,0.0,3.0,0.0,4.0,1.0,4,8,8,1.0,4.0,Attchd,2004.0,2.0,610.0,3.0,3.0,2,159.0,214.0,0.0,0.0,12,WD ,340000
990,962,916386140,bin_01,73.0,8925,3,4,Inside,3,Timber,1Story,8,5,2007,2007,None,0.0,4,3,PConc,4.0,3.0,3.0,6.0,16.0,1.0,0.0,1450.0,5,5,1466,1466,0.0,2.0,0.0,3.0,1.0,4,7,8,0.0,0.0,Attchd,2007.0,3.0,610.0,3.0,3.0,2,100.0,18.0,0.0,0.0,7,WD ,201000
991,2142,907203110,bin_01,120.0,10356,4,4,Corner,3,CollgCr,1Story,5,6,1975,1975,None,0.0,3,3,CBlock,3.0,3.0,3.0,4.0,716.0,1.0,0.0,253.0,3,5,969,969,0.0,1.0,1.0,3.0,1.0,3,5,8,0.0,0.0,Attchd,1975.0,1.0,440.0,3.0,3.0,2,0.0,0.0,0.0,0.0,1,WD ,122000
992,1648,527302090,bin_01,93.0,12299,4,4,Inside,3,NWAmes,1Story,7,6,1978,1985,Stone,67.0,3,3,CBlock,4.0,3.0,1.0,6.0,1328.0,1.0,0.0,201.0,3,5,1664,1664,1.0,2.0,0.0,3.0,1.0,4,7,8,1.0,3.0,Attchd,1978.0,3.0,663.0,3.0,3.0,2,0.0,0.0,0.0,0.0,9,WD ,213000
993,618,534475250,bin_01,90.0,9900,4,4,Inside,3,NAmes,1Story,6,5,1967,1967,None,0.0,4,3,CBlock,3.0,3.0,1.0,3.0,1173.0,1.0,0.0,507.0,3,5,1691,1691,1.0,1.0,0.0,2.0,1.0,3,5,8,0.0,0.0,Attchd,1967.0,1.0,550.0,4.0,3.0,2,0.0,67.0,260.0,0.0,4,WD ,175000
994,2108,906380200,bin_01,64.0,6762,4,4,Inside,3,CollgCr,1Story,7,5,2007,2007,BrkFace,108.0,4,3,PConc,4.0,3.0,1.0,6.0,664.0,1.0,0.0,544.0,5,5,1208,1208,1.0,2.0,0.0,2.0,1.0,4,6,8,0.0,0.0,Attchd,2007.0,2.0,628.0,3.0,3.0,2,105.0,54.0,0.0,0.0,9,New,195400
995,772,905103070,bin_01,75.0,11625,4,4,Inside,3,Sawyer,1Story,5,6,1967,1967,BrkFace,172.0,3,3,CBlock,3.0,3.0,1.0,4.0,527.0,1.0,0.0,525.0,3,5,1052,1052,0.0,1.0,1.0,3.0,1.0,3,6,8,1.0,1.0,Attchd,1984.0,3.0,668.0,3.0,3.0,2,0.0,215.0,0.0,0.0,4,WD ,113500
996,2672,903202120,bin_06,65.0,6435,4,4,Inside,3,BrkSide,1.5Fin,6,5,1939,1950,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,972.0,4,5,972,1577,0.0,1.0,0.0,3.0,1.0,2,6,8,1.0,4.0,Detchd,1939.0,1.0,312.0,3.0,3.0,2,0.0,0.0,0.0,0.0,10,WD ,140200
997,2492,532376180,bin_01,65.0,8450,4,4,Inside,3,Sawyer,1Story,5,6,1968,1968,BrkFace,90.0,3,3,CBlock,3.0,3.0,1.0,4.0,162.0,3.0,270.0,450.0,3,5,909,909,0.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,Attchd,1968.0,1.0,294.0,3.0,3.0,2,0.0,155.0,0.0,0.0,11,COD,116000
998,2903,921205050,bin_01,88.0,11577,4,4,Inside,3,Timber,1Story,9,5,2005,2006,BrkFace,382.0,5,3,PConc,4.0,3.0,4.0,6.0,1455.0,1.0,0.0,383.0,5,5,1838,1838,1.0,2.0,0.0,3.0,1.0,5,9,8,1.0,4.0,Attchd,2005.0,3.0,682.0,3.0,3.0,2,161.0,225.0,0.0,0.0,9,New,359900
999,2783,907201160,bin_03,50.0,8340,3,4,Inside,3,CollgCr,2Story,6,6,1977,1977,BrkFace,62.0,3,3,CBlock,4.0,3.0,3.0,6.0,509.0,1.0,0.0,166.0,3,5,686,1388,0.0,1.0,1.0,3.0,1.0,3,6,8,0.0,0.0,Attchd,1977.0,1.0,317.0,3.0,3.0,2,406.0,36.0,0.0,0.0,12,WD ,157500
1000,786,905401100,bin_01,0.0,10708,3,4,Inside,3,ClearCr,1Story,5,5,1955,1993,None,0.0,4,3,CBlock,3.0,3.0,1.0,2.0,379.0,4.0,768.0,470.0,5,4,1867,1867,1.0,1.0,0.0,2.0,1.0,3,7,8,3.0,4.0,Attchd,1955.0,3.0,303.0,3.0,3.0,2,476.0,0.0,0.0,142.0,11,COD,190000
1001,740,903230100,bin_02,60.0,6911,4,4,FR2,3,BrkSide,1Story,5,5,1924,1950,None,0.0,3,3,PConc,3.0,3.0,2.0,2.0,405.0,1.0,0.0,740.0,3,5,1301,1301,0.0,1.0,0.0,2.0,1.0,2,5,7,0.0,0.0,Detchd,1965.0,1.0,440.0,3.0,3.0,2,0.0,0.0,0.0,0.0,10,WD ,100000
1002,2546,534403280,bin_01,80.0,8800,4,4,Inside,3,NAmes,1Story,6,6,1964,1964,BrkFace,425.0,3,3,CBlock,3.0,3.0,1.0,4.0,553.0,1.0,0.0,698.0,3,5,1251,1251,1.0,1.0,0.0,3.0,1.0,3,6,8,2.0,4.0,Attchd,1964.0,2.0,461.0,3.0,3.0,2,0.0,116.0,0.0,0.0,3,WD ,160000
1003,851,907194160,bin_01,65.0,10739,3,4,Inside,3,CollgCr,1Story,7,5,2002,2001,BrkFace,68.0,4,3,PConc,4.0,3.0,1.0,6.0,1259.0,1.0,0.0,172.0,5,5,1444,1444,1.0,2.0,0.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,2002.0,2.0,577.0,3.0,3.0,2,144.0,40.0,0.0,0.0,4,WD ,203000
1004,1833,533120030,bin_03,0.0,9572,3,4,Inside,3,NoRidge,2Story,8,5,1990,1990,BrkFace,336.0,4,3,PConc,5.0,3.0,1.0,6.0,482.0,1.0,0.0,971.0,5,5,1453,2810,0.0,2.0,1.0,4.0,1.0,4,9,8,1.0,5.0,Attchd,1990.0,2.0,750.0,4.0,4.0,2,500.0,0.0,0.0,0.0,6,WD ,302000
1005,76,531451110,bin_07,50.0,8012,4,4,Inside,3,SawyerW,1Story,6,5,1980,1980,None,0.0,3,3,CBlock,4.0,3.0,1.0,4.0,543.0,4.0,119.0,261.0,3,5,923,923,0.0,2.0,0.0,2.0,1.0,3,5,8,1.0,3.0,Attchd,1980.0,2.0,264.0,3.0,3.0,2,80.0,0.0,0.0,0.0,5,WD ,143000
1006,2151,907270040,bin_03,66.0,16226,1,4,Inside,3,CollgCr,2Story,8,5,1998,1999,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,281.0,1.0,0.0,747.0,5,5,1210,2452,0.0,2.0,1.0,4.0,1.0,4,9,8,1.0,3.0,BuiltIn,1998.0,3.0,683.0,3.0,3.0,2,208.0,50.0,0.0,0.0,5,WD ,267000
1007,1880,534252070,bin_06,0.0,10899,3,4,Inside,3,NAmes,1Story,4,5,1964,1964,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1224,1224,0.0,2.0,0.0,2.0,2.0,3,8,8,0.0,0.0,CarPort,1964.0,1.0,530.0,3.0,3.0,2,0.0,0.0,0.0,0.0,4,WD ,103000
1008,2907,923203100,bin_07,32.0,4500,4,4,FR2,3,Mitchel,1Story,6,5,1998,1998,BrkFace,443.0,3,4,PConc,5.0,4.0,1.0,6.0,1201.0,1.0,0.0,36.0,5,5,1337,1337,1.0,2.0,0.0,2.0,1.0,3,5,8,0.0,0.0,Attchd,1998.0,3.0,405.0,3.0,3.0,2,0.0,199.0,0.0,0.0,3,WD ,153500
1009,1831,532479120,bin_05,0.0,16647,3,4,CulDSac,3,Sawyer,SFoyer,5,5,1975,1981,None,0.0,3,3,CBlock,4.0,3.0,4.0,5.0,1390.0,1.0,0.0,0.0,3,5,1701,1701,1.0,2.0,0.0,3.0,1.0,3,6,6,2.0,3.0,Basment,1975.0,3.0,611.0,3.0,3.0,2,0.0,0.0,0.0,0.0,1,WD ,171000
1010,2836,908227030,bin_06,62.0,8707,4,4,FR2,3,Edwards,1.5Fin,4,5,1924,1950,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1093.0,3,3,1093,1669,0.0,1.0,1.0,4.0,1.0,3,9,6,0.0,0.0,Attchd,1924.0,1.0,288.0,2.0,3.0,2,0.0,0.0,56.0,0.0,5,WD ,107000
1011,1955,535403030,bin_01,66.0,8300,3,4,Inside,3,NAmes,1Story,6,6,1968,1968,BrkFace,86.0,3,3,CBlock,3.0,3.0,2.0,3.0,952.0,1.0,0.0,0.0,4,5,952,952,1.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,Attchd,1968.0,1.0,288.0,3.0,3.0,2,0.0,0.0,0.0,0.0,8,WD ,128500
1012,1926,535179120,bin_01,72.0,9770,4,4,Inside,3,NAmes,1Story,5,5,1957,1957,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,512.0,1.0,0.0,410.0,3,4,922,922,1.0,1.0,0.0,2.0,1.0,3,5,8,0.0,0.0,Attchd,1957.0,1.0,308.0,3.0,3.0,2,0.0,34.0,0.0,0.0,4,WD ,116000
1013,2924,923250060,bin_01,80.0,17400,4,4,Inside,2,Mitchel,1Story,5,5,1977,1977,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,936.0,1.0,0.0,190.0,2,5,1126,1126,1.0,2.0,0.0,3.0,1.0,3,5,8,1.0,4.0,Attchd,1977.0,2.0,484.0,3.0,3.0,1,295.0,41.0,0.0,0.0,5,WD ,160000
1014,1003,527145090,bin_07,39.0,5070,3,4,Inside,3,StoneBr,1Story,8,5,1992,1992,None,0.0,4,3,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,1280.0,5,5,1280,1280,0.0,2.0,0.0,2.0,1.0,4,5,8,0.0,0.0,Attchd,1992.0,2.0,506.0,3.0,3.0,2,0.0,82.0,0.0,144.0,8,WD ,180000
1015,1667,527404050,bin_01,66.0,7920,4,4,Inside,3,NAmes,1Story,5,5,1970,2002,BrkFace,32.0,3,3,CBlock,3.0,3.0,1.0,5.0,81.0,6.0,619.0,214.0,5,5,914,914,0.0,1.0,0.0,3.0,1.0,5,5,8,0.0,0.0,Attchd,1970.0,2.0,368.0,3.0,4.0,2,120.0,0.0,0.0,0.0,10,WD ,133000
1016,2905,923202025,bin_06,78.0,7020,4,4,Inside,3,Mitchel,SFoyer,7,5,1997,1997,BrkFace,200.0,3,4,PConc,4.0,3.0,4.0,6.0,1243.0,1.0,0.0,45.0,4,5,1368,1368,2.0,2.0,0.0,2.0,2.0,3,8,8,0.0,0.0,Attchd,1997.0,3.0,784.0,3.0,3.0,2,0.0,48.0,0.0,0.0,11,WD ,215000
1017,921,909276110,bin_04,0.0,7500,3,4,Inside,3,Crawfor,2Story,6,7,1942,1950,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,547.0,1.0,0.0,224.0,2,5,753,1494,0.0,1.0,0.0,3.0,1.0,4,7,8,2.0,4.0,Attchd,1942.0,1.0,213.0,3.0,3.0,1,0.0,0.0,0.0,224.0,11,WD ,177500
1018,1780,528431030,bin_01,76.0,10612,4,4,Inside,3,Somerst,1Story,8,5,2006,2006,BrkFace,248.0,4,3,PConc,4.0,3.0,2.0,6.0,28.0,1.0,0.0,1496.0,4,5,1534,1534,0.0,2.0,0.0,3.0,1.0,4,7,8,1.0,4.0,Attchd,2006.0,3.0,484.0,3.0,3.0,2,168.0,46.0,0.0,0.0,1,WD ,215000
1019,746,903234220,bin_06,51.0,6120,4,4,Inside,3,BrkSide,1.5Fin,5,6,1938,1950,None,0.0,3,3,BrkTil,3.0,2.0,1.0,2.0,273.0,1.0,0.0,679.0,3,4,994,1582,0.0,2.0,0.0,3.0,1.0,3,6,8,1.0,4.0,Detchd,1938.0,1.0,250.0,2.0,3.0,2,189.0,0.0,34.0,0.0,2,WD ,150000
1020,254,906402200,bin_03,90.0,12376,4,4,Corner,3,SawyerW,2Story,7,5,1990,1990,None,0.0,3,3,PConc,4.0,3.0,2.0,6.0,1470.0,1.0,0.0,203.0,4,5,1699,3222,1.0,3.0,0.0,5.0,1.0,4,11,8,2.0,3.0,Attchd,1990.0,1.0,594.0,3.0,3.0,2,367.0,0.0,0.0,0.0,5,WD ,320000
1021,606,534400050,bin_01,100.0,10004,4,4,Inside,3,NAmes,1Story,6,6,1964,1964,BrkFace,180.0,3,3,CBlock,3.0,3.0,1.0,3.0,196.0,4.0,345.0,975.0,3,5,1516,1516,0.0,1.0,1.0,3.0,1.0,3,6,8,0.0,0.0,Attchd,1964.0,2.0,472.0,3.0,3.0,2,0.0,0.0,0.0,152.0,2,WD ,167000
1022,2703,904301410,bin_02,55.0,8250,4,4,Inside,3,Edwards,1Story,5,7,1935,1950,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1032,1032,0.0,1.0,0.0,2.0,1.0,3,6,8,1.0,3.0,Detchd,1939.0,1.0,260.0,3.0,3.0,2,0.0,0.0,121.0,0.0,6,WD ,125000
1023,1306,902207120,bin_01,103.0,12205,4,4,Inside,3,OldTown,1Story,3,1,1949,1992,None,0.0,3,3,BrkTil,2.0,2.0,1.0,1.0,0.0,1.0,0.0,448.0,4,5,1588,1588,0.0,2.0,0.0,5.0,1.0,3,6,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,WD ,65000
1024,2102,906380010,bin_01,103.0,11175,3,4,Corner,3,CollgCr,1Story,7,5,2007,2007,None,0.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1316.0,5,5,1316,1316,0.0,2.0,0.0,3.0,1.0,4,6,8,1.0,4.0,Attchd,2007.0,3.0,440.0,3.0,3.0,2,0.0,20.0,0.0,0.0,10,New,200141
1025,1784,528435010,bin_01,85.0,9965,4,4,FR2,3,Somerst,1Story,7,5,2007,2007,0,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1528.0,5,5,1528,1528,0.0,3.0,2.0,3.0,1.0,4,6,8,1.0,3.0,Attchd,2007.0,1.0,480.0,3.0,3.0,2,0.0,228.0,0.0,0.0,9,New,235876
1026,941,910204050,bin_04,50.0,8660,4,4,Inside,3,IDOTRR,2Story,5,6,1900,1993,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,760.0,5,5,928,2168,0.0,2.0,0.0,5.0,1.0,4,11,8,0.0,0.0,Detchd,1998.0,1.0,576.0,3.0,3.0,2,467.0,160.0,78.0,0.0,12,WD ,123000
1027,2699,904100030,bin_06,82.0,12375,4,4,Inside,3,Sawyer,1.5Fin,5,5,1951,1951,Stone,41.0,3,2,CBlock,3.0,3.0,1.0,4.0,329.0,1.0,0.0,477.0,3,5,1081,1422,1.0,1.0,0.0,3.0,1.0,3,7,8,1.0,3.0,Detchd,1951.0,1.0,288.0,3.0,3.0,2,0.0,0.0,0.0,0.0,6,WD ,137500
1028,2127,907135180,bin_01,60.0,8070,4,4,Inside,3,CollgCr,1Story,4,5,1994,1995,None,0.0,3,3,PConc,4.0,3.0,1.0,6.0,588.0,1.0,0.0,402.0,5,5,990,990,1.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,8,WD ,123600
1029,2607,535401140,bin_01,84.0,8658,4,4,Inside,3,NAmes,1Story,6,5,1965,1965,BrkFace,101.0,3,3,CBlock,3.0,3.0,1.0,3.0,643.0,1.0,0.0,445.0,5,5,1324,1324,0.0,2.0,0.0,3.0,1.0,3,6,8,1.0,3.0,Attchd,1965.0,2.0,440.0,3.0,3.0,2,0.0,138.0,0.0,0.0,12,WD ,160000
1030,1754,528275035,bin_03,0.0,8063,4,4,Inside,3,Gilbert,2Story,6,5,2000,2000,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,924.0,5,5,948,1690,0.0,2.0,1.0,3.0,1.0,3,7,8,1.0,3.0,Attchd,2000.0,2.0,463.0,3.0,3.0,2,100.0,48.0,0.0,0.0,11,WD ,181000
1031,1367,903475020,bin_01,49.0,8235,3,4,Inside,3,OldTown,1Story,5,7,1955,1995,None,0.0,3,4,CBlock,3.0,3.0,1.0,2.0,180.0,3.0,645.0,0.0,3,5,825,825,1.0,1.0,0.0,2.0,1.0,3,4,8,0.0,0.0,Detchd,1963.0,2.0,720.0,3.0,3.0,2,140.0,50.0,0.0,0.0,6,WD ,125000
1032,580,534125080,bin_03,78.0,11700,4,4,Inside,3,NWAmes,2Story,6,6,1968,1968,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,298.0,1.0,0.0,429.0,5,5,829,1556,0.0,1.0,1.0,4.0,1.0,3,8,8,0.0,0.0,Attchd,1968.0,1.0,441.0,3.0,3.0,2,0.0,0.0,0.0,0.0,5,WD ,154000
1033,341,924152030,bin_03,74.0,12961,4,4,Inside,3,Mitchel,2Story,6,5,1993,1994,None,0.0,4,4,PConc,4.0,3.0,2.0,6.0,944.0,1.0,0.0,208.0,5,5,1152,1797,1.0,2.0,1.0,3.0,1.0,4,7,8,1.0,2.0,Attchd,1993.0,3.0,616.0,3.0,3.0,2,162.0,312.0,0.0,0.0,3,WD ,231000
1034,26,527403020,bin_01,65.0,8450,4,4,Inside,3,NAmes,1Story,5,6,1968,1968,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,775.0,1.0,0.0,281.0,5,5,1056,1056,1.0,1.0,0.0,3.0,1.0,3,6,8,1.0,2.0,Attchd,1968.0,1.0,304.0,3.0,3.0,2,0.0,85.0,184.0,0.0,7,WD ,142000
1035,2667,902400110,bin_01,90.0,22950,2,4,Inside,3,OldTown,2.5Fin,10,9,1892,1993,None,0.0,4,4,BrkTil,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1107.0,5,5,1518,3608,0.0,2.0,1.0,4.0,1.0,5,12,8,2.0,3.0,Detchd,1993.0,1.0,840.0,5.0,3.0,2,0.0,260.0,0.0,410.0,6,WD ,475000
1036,2884,911370430,bin_07,41.0,5748,3,4,Inside,2,Crawfor,1Story,8,5,2005,2006,Stone,473.0,4,3,PConc,5.0,3.0,4.0,6.0,1573.0,1.0,0.0,0.0,5,5,1778,1778,2.0,2.0,0.0,2.0,1.0,5,5,8,1.0,4.0,Attchd,2005.0,3.0,495.0,3.0,3.0,2,123.0,53.0,0.0,153.0,2,New,375000
1037,28,527425090,bin_01,70.0,10500,4,4,FR2,3,NAmes,1Story,4,5,1971,1971,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,432.0,1.0,0.0,432.0,3,5,864,864,0.0,1.0,0.0,3.0,1.0,3,5,8,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,4,ConLI,115000
1038,531,528488100,bin_01,62.0,7500,4,4,Inside,3,Somerst,1Story,7,5,2004,2005,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,410.0,1.0,0.0,811.0,5,5,1221,1221,1.0,2.0,0.0,2.0,1.0,4,6,8,0.0,0.0,Attchd,2004.0,2.0,400.0,3.0,3.0,2,0.0,113.0,0.0,0.0,10,WD ,185000
1039,2189,908228010,bin_08,62.0,10042,4,4,Corner,3,Edwards,1.5Fin,6,8,1920,1995,None,0.0,3,3,BrkTil,3.0,3.0,1.0,2.0,144.0,5.0,278.0,238.0,3,5,740,865,1.0,1.0,0.0,2.0,1.0,3,4,8,1.0,4.0,Detchd,1920.0,1.0,216.0,3.0,3.0,2,0.0,0.0,84.0,0.0,8,WD ,108500
1040,2508,533212110,bin_09,24.0,2544,4,4,Inside,3,Somerst,2Story,7,5,2005,2005,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,600.0,5,5,520,1223,0.0,2.0,1.0,2.0,1.0,4,4,8,0.0,0.0,Detchd,2005.0,2.0,480.0,3.0,3.0,2,0.0,166.0,0.0,0.0,7,WD ,147400
1041,573,533223030,bin_09,35.0,3768,4,4,FR2,3,Somerst,2Story,7,5,1999,1999,BrkFace,218.0,4,3,PConc,4.0,3.0,1.0,6.0,549.0,1.0,0.0,142.0,5,5,713,1452,1.0,2.0,1.0,3.0,1.0,4,6,8,0.0,0.0,Detchd,1999.0,1.0,506.0,3.0,3.0,2,0.0,34.0,0.0,0.0,9,WD ,156000
1042,1363,903455030,bin_06,0.0,10320,4,4,Inside,3,IDOTRR,1.5Fin,5,6,1915,1978,None,0.0,3,2,BrkTil,3.0,2.0,1.0,1.0,0.0,1.0,0.0,880.0,4,5,880,1308,0.0,2.0,0.0,2.0,1.0,3,6,8,0.0,0.0,Detchd,1950.0,1.0,400.0,2.0,2.0,2,0.0,0.0,117.0,0.0,4,WD ,120000
1043,487,528290030,bin_05,61.0,9734,3,4,Inside,3,Gilbert,SLvl,7,5,2004,2004,None,0.0,4,3,PConc,4.0,3.0,2.0,6.0,241.0,3.0,113.0,30.0,5,5,744,1374,0.0,2.0,1.0,3.0,1.0,4,7,8,0.0,0.0,BuiltIn,2004.0,3.0,400.0,3.0,3.0,2,0.0,0.0,0.0,0.0,5,WD ,167000
1044,1083,528228445,bin_07,43.0,3182,4,4,Inside,3,Blmngtn,1Story,7,5,2005,2006,BrkFace,14.0,4,3,PConc,4.0,4.0,1.0,6.0,16.0,1.0,0.0,1330.0,5,5,1504,1504,0.0,2.0,0.0,2.0,1.0,4,7,8,1.0,4.0,Attchd,2005.0,3.0,437.0,3.0,3.0,2,156.0,20.0,0.0,0.0,5,WD ,191000
1045,1620,527110130,bin_05,56.0,8872,3,4,Inside,3,Gilbert,SLvl,6,5,1997,1997,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,384.0,4,5,754,1384,0.0,2.0,1.0,3.0,1.0,3,7,8,1.0,3.0,BuiltIn,1997.0,3.0,390.0,3.0,3.0,2,0.0,0.0,0.0,0.0,3,WD ,161500
1046,1929,535181140,bin_01,70.0,12198,3,4,Inside,3,NAmes,1Story,5,6,1955,1975,None,0.0,3,3,CBlock,3.0,3.0,3.0,3.0,780.0,1.0,0.0,424.0,3,5,1411,1411,0.0,1.0,0.0,3.0,1.0,3,7,8,1.0,3.0,Attchd,1955.0,2.0,310.0,3.0,3.0,2,278.0,82.0,0.0,0.0,6,COD,130000
1047,1820,532354010,bin_01,80.0,8480,4,4,Corner,3,Sawyer,1Story,5,6,1963,1963,None,0.0,3,3,CBlock,3.0,3.0,1.0,6.0,630.0,1.0,0.0,340.0,3,5,970,970,1.0,1.0,0.0,2.0,1.0,3,5,8,0.0,0.0,Detchd,1996.0,1.0,624.0,3.0,3.0,2,0.0,24.0,0.0,192.0,7,WD ,132500
1048,1398,905300020,bin_05,0.0,10200,4,4,Inside,3,Sawyer,SLvl,5,8,1970,1970,None,0.0,3,4,PConc,4.0,3.0,3.0,5.0,704.0,1.0,0.0,160.0,5,5,904,904,0.0,1.0,0.0,3.0,1.0,4,5,8,0.0,0.0,2Types,1979.0,1.0,912.0,3.0,3.0,2,143.0,0.0,0.0,0.0,6,WD ,144000
1049,2177,908152180,bin_06,0.0,9555,3,4,CulDSac,3,Edwards,2Story,5,6,1979,1979,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1100,2233,0.0,2.0,1.0,5.0,2.0,3,11,8,0.0,0.0,Attchd,1979.0,3.0,579.0,3.0,4.0,2,0.0,0.0,0.0,0.0,2,WD ,141000
1050,2144,907227100,bin_01,60.0,7200,4,4,Inside,3,CollgCr,1Story,4,8,1972,2006,None,0.0,3,4,CBlock,3.0,3.0,1.0,3.0,385.0,1.0,0.0,0.0,4,5,875,875,0.0,1.0,0.0,3.0,1.0,4,5,8,0.0,0.0,Detchd,1975.0,1.0,728.0,3.0,3.0,2,352.0,0.0,0.0,0.0,10,WD ,117000
1051,2697,903456090,bin_08,60.0,6780,4,4,Inside,3,IDOTRR,1.5Fin,6,8,1935,1982,None,0.0,3,2,CBlock,3.0,3.0,3.0,6.0,490.0,1.0,0.0,30.0,4,5,520,754,1.0,1.0,0.0,2.0,1.0,3,5,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,53.0,0.0,0.0,0.0,6,WD ,84500
